,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
315,0.9298242811501607,1.887024438021033e-16,0.039998611172334136,0.925,-0.0048238565477985995,0.21499999999999997,0.0027639469117965057,0.025951808652399867,45.0,0.14376996805111822,55.80846394984331,0.885,-0.04484670015481336,0.9,-0.029822370439535673,0.955,0.02515533793651878,0.9849999999999999,0.0551325792499763,0.05499999999999994,0.21499999999999997,0.04458466453674993,0.04458659530006111,0.03172717900560385,0.03172661467786537,0.025000000000000022,0.02502674994873455,0.012453737690437004,0.07158396321340008,0.04652091343893406,0.26740175833505686,0.1274529367279109,0.7325982416649431,0.18642758785728195,0.3650046411896169,0.06913789330328626,0.23696894526236653,0.5496221556199555,0.31115782877005604,0.03662109375,0.146484375,0.244140625,0.03017822048423264,0.2682484595501715,0.05183333168729046,0.46073662248353436,0.060667670312269176,0.5392633775164655,0.14267922248379228,0.8543814427106475,0.23763678283760611,0.37894084443240483,0.43130397570301665,0.6175511863868888,0.6797771538511458,0.35288452780859686,2.061685555047209,1.7596247024642595,1.7496672537427505,1.5830574857539963,1.7160476474923585,1.587276340631248,1.4772661393256172,1.454731522673119,1.4441139320087168,1.602269422955488,S3
316,0.9289936102236427,1.9827944752890176e-16,0.039461844084217275,0.925,-0.004288898663656782,0.21499999999999997,0.0027475913634418445,0.026045769938089804,43.0,0.13738019169329074,55.75777429467088,0.885,-0.04436272077366055,0.9,-0.029012065751142846,0.955,0.02450226428503241,0.9849999999999999,0.054611151897287935,0.05499999999999994,0.21499999999999997,0.043957770131899936,0.04397149044909237,0.031245496024252587,0.03124453820744592,0.025000000000000022,0.025516754770026018,0.012253852595118197,0.08118248109519433,0.044086084134408364,0.2920728533350071,0.10685599634659304,0.7079271466649929,0.1631959330761196,0.4125747327404335,0.07805533208428951,0.2562477918008562,0.5352804402792581,0.3454140907736931,0.03662109375,0.146484375,0.2197265625,0.029444295633635244,0.2862599644376916,0.048546785358368344,0.4719760059186385,0.054311802259615516,0.5280239940813616,0.1323028832516191,0.8938533309263086,0.2517387550264489,0.3866057198468208,0.42397539355386726,0.6386135529724807,0.6557516565829377,0.4260699448167264,2.037945514689419,1.734885874529878,1.673696125230663,1.4981496971429988,1.5515986640592692,1.4513367875339345,1.277660520117095,1.3456233213889628,1.3268709406490897,1.4204273674893493,S3
317,0.9308974358974353,-2.6474549048753733e-16,0.039099539801599185,0.925,-0.005728706606325129,0.21499999999999997,0.0027370880958238466,0.02592979999033229,47.0,0.15064102564102563,55.86836990595607,0.885,-0.045822996504298955,0.9,-0.03064434196076965,0.955,0.02406534440599517,0.985,0.05392812779131234,0.05499999999999994,0.21499999999999997,0.04364539533350552,0.04365198403912159,0.03110535831689669,0.031100228679228622,0.025000000000000022,0.025129028281437815,0.020343801056843514,0.12746184056710508,0.06284079224811791,0.3937220492994221,0.09676620045126239,0.606277950700578,0.1799507937562238,0.6494084913437159,0.11996894753558428,0.3319779017108855,0.47391967072436114,0.5004167335448364,0.03662109375,0.1220703125,0.15869140625,0.0339424157288092,0.2706848462282398,0.06295788422161085,0.502078147458361,0.06243670731820944,0.49792185254163884,0.15933700726862948,1.0083472836058638,0.2395560041266209,0.4068495809221475,0.4040787158715131,0.6973121368782754,0.6732838240855815,0.4897425030202341,2.1144458898438083,1.8419042622834345,1.7648036592395266,1.4008224616828004,1.4054888083760377,1.4766031412240257,1.3694872428035094,1.4874795053672363,1.547562508716013,1.533930359925955,S3
318,0.9312820512820509,-1.5443486945106344e-16,0.04007176759061906,0.925,-0.0052993505386847994,0.2600000000000001,0.0027307063306281983,0.026048184866925537,50.0,0.16025641025641027,55.90015673981191,0.885,-0.044213474386237336,0.9,-0.028923476251173308,0.955,0.02454901278245003,0.985,0.050872061375885354,0.05499999999999994,0.2600000000000001,0.04436021106439929,0.04397912776543,0.03167159763313602,0.03142290571311431,0.025000000000000022,0.025867271282593862,0.015023364732238146,0.11410684427367805,0.052075376385362936,0.39552769766327384,0.07958512853759818,0.6044723023367262,0.14668386965519925,0.6543355189878359,0.1080530473850411,0.333272621639104,0.47279491892997966,0.503399429105676,0.03662109375,0.146484375,0.15869140625,0.03609966609941951,0.3328784248716756,0.054144959880251094,0.49927578028118874,0.05430203879001689,0.5007242197188111,0.1445466647696875,0.9971073110095698,0.2873408328899404,0.4049821783704937,0.4059478047372739,0.6916997890988935,0.6974685022845611,0.5204992115239637,2.1304222872290866,1.7557004194123524,1.7122952978738082,1.4240346891027378,1.3843986259549914,1.6959115104379272,1.452543746661091,1.4874795053672363,1.370869890794259,1.547562508716013,S3
319,0.9317307692307687,-2.5122354339274375e-16,0.03989799633193985,0.925,-0.00513440380130864,0.2600000000000001,0.0027028779014363355,0.026064356691897713,50.0,0.16025641025641027,55.92684952978054,0.885,-0.04380038389232706,0.9,-0.028502031673882988,0.955,0.025157091221445826,0.985,0.05198836825215174,0.05499999999999994,0.2600000000000001,0.044189957952024045,0.0439244971072845,0.0316432445759368,0.0315073393051403,0.025000000000000022,0.025961933575090135,0.004992540553166116,0.04753368709890109,0.041569488798654956,0.3957806756649078,0.06346213946065458,0.6042193243350922,0.11002416881247565,0.6550281656424034,0.04643853181867343,0.33345388287469085,0.472637235966584,0.5038180271992604,0.03662109375,0.146484375,0.15869140625,0.016103957309013678,0.16526130938899633,0.04826756886940625,0.4953292833132944,0.04917784874560108,0.5046707166867056,0.11354937492402101,0.9814900427852439,0.15294536177091902,0.40234643898662326,0.40857408136298184,0.6838491085462712,0.745237608996181,0.49146564832823353,2.078837494545794,1.7625139011315931,1.618199418102673,1.5124058208827558,1.5337470922630212,1.4976712249638626,1.4785696372290615,1.55814461804655,1.1775395472577803,1.6937790608678511,S3
320,0.9218670886075943,1.4404792408111209e-16,0.057595976979258744,0.9225000000000001,0.0013645196927952186,0.43500000000000005,0.002864716593134846,0.03056578996073167,55.0,0.17405063291139242,55.42319508078126,0.88,-0.04959950884478678,0.9,-0.02646490702658083,0.95,0.029620379613731207,0.985,0.06420526484922141,0.04999999999999993,0.43500000000000005,0.058146875627905735,0.058951920895166945,0.03901898734177214,0.039734600838576925,0.027499999999999858,0.02787995219650774,0.03519541457855896,0.18613181384439367,0.09603117574197821,0.5078632299263569,0.09305748057973122,0.4921367700736429,0.22428407090026842,1.0319554660594872,0.1706974359211836,0.410693569137296,0.4002091665303905,0.708998613166762,0.01220703125,0.048828125,0.15869140625,0.023530250007610373,0.13257922208553202,0.08657427405549316,0.48779549317090276,0.09090640230893818,0.5122045068290974,0.2010109263720417,0.9523451798397804,0.12449752920484361,0.39729548958037125,0.4135685244504451,0.6690313062919373,1.065689589070796,0.6549964515446582,1.588439765594327,1.4898927617843174,1.4241405036100054,1.1533134243811667,1.1625875881630816,1.3013949173334043,1.2782848372904874,1.1962507582320256,1.1423568376309667,1.1599128145319055,S3
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
337,0.9556085526315787,2.6879083754082737e-16,0.11817384433269008,0.955,0.0012349867374574774,0.5850000000000001,0.0049246575472685445,0.054485049664087876,126.0,0.4144736842105263,57.6249843260188,0.795,-0.1553186367558237,0.88,-0.07892372062378772,1.03,0.07452290671798012,1.11,0.15869459279081516,0.15000000000000002,0.5850000000000001,0.13409772885183882,0.13280548330340006,0.09367577042936284,0.09362979195629417,0.07500000000000001,0.07803623493281164,0.014297653312333193,0.03955653138945101,0.09075363060885766,0.25108308052128137,0.2706949800280727,0.7489169194787186,0.3757462639492635,0.3352615944316587,0.03879421008825032,0.22400964056763684,0.5589966931807886,0.2891272235414833,0.03662109375,0.146484375,0.2197265625,0.04066219164198844,0.1726106313197248,0.10937096752440167,0.46427875601623375,0.12620080074443862,0.5357212439837661,0.2762339599108288,0.8666424212781503,0.15923257195726556,0.38136280452889965,0.42900013647426705,0.6241413203876504,0.8730867795411696,0.6909556189012286,1.6968189068738817,1.7936164799752676,2.0010139083815974,2.02537432040956,2.066538136843928,1.8513515664303009,2.1135745480492942,1.8458266904983307,2.0104486701928845,1.8225311278948086,S2
338,0.9604139072847679,-2.2829420473252393e-16,0.1140834231917191,0.96,0.0017825975574607411,0.5750000000000001,0.004917139935019273,0.05414643714587753,132.0,0.4370860927152318,57.90161442006267,0.8085000000000001,-0.1463862734560624,0.885,-0.07227576929218327,1.03,0.06969311418171775,1.11,0.14994872173296814,0.14500000000000002,0.5750000000000001,0.12905051594025005,0.12482636726945233,0.0895059427218104,0.08811910726912255,0.07000000000000006,0.06985016994691923,0.010533409703709173,0.02471003021130232,0.0968649773338525,0.2272328318809971,0.32941575213653124,0.772767168119003,0.4368141391740929,0.2940508360805569,0.024409675212539405,0.20476190476141307,0.5725416976108658,0.25777748130437345,0.03662109375,0.146484375,0.244140625,0.03442842661861252,0.12306876370941357,0.12299059148649577,0.4396454188803868,0.15675892074476327,0.5603545811196132,0.31417793884987155,0.7845843215950083,0.11606490603611429,0.3643968463780088,0.44491309102321236,0.5791855150564442,0.9038894007195555,0.6574502002953294,1.6953567911358975,1.773132621020887,1.890541013787839,2.093234863812172,1.6673757495403194,1.8262456452992244,1.9924301646902063,1.7844867098989752,1.6189166563886441,1.9459101490553135,S3
339,0.9618604651162794,-3.5409106433227584e-16,0.11148330427370254,0.96,-0.005342769135992853,0.5750000000000001,0.0049171186232951055,0.05414198219813686,128.0,0.42524916943521596,57.991222570532926,0.8180000000000001,-0.1401817315350601,0.89,-0.07035139930914641,1.0262499999999999,0.06564528833248948,1.11,0.15743766253767782,0.13624999999999987,0.5750000000000001,0.12542812846069257,0.12398991802150887,0.08662520281233099,0.08684470500194032,0.06999999999999995,0.06670647510505823,0.028310714227324014,0.06447723042364124,0.11691397301978865,0.2662698340144569,0.3221668318055935,0.7337301659855432,0.46739151905270615,0.3628988507741186,0.06248381519650554,0.23607544004304445,0.5502752526308075,0.3096139392299891,0.03662109375,0.146484375,0.23193359375,0.07027893795935712,0.2451727786771095,0.13311675786147498,0.4643867189948117,0.15353389862071914,0.5356132810051883,0.35692959444155126,0.867018678333171,0.2192742983417908,0.3814365329758991,0.4289298328471343,0.624342868972943,0.9223462861576348,0.6371611240667382,1.6619198205287655,1.7661826274384052,1.83961549040569,1.9176862624673583,1.7980290822416505,1.8655456392872862,1.8516576108091238,1.7564201027827462,1.8545603704670852,1.835244581167794,S3
340,0.9666166666666666,1.121325254871408e-16,0.11262586295151808,0.9624999999999999,-0.013810790490264624,0.5750000000000001,0.004927012840638565,0.05335906950799209,127.0,0.42333333333333334,58.31612249819145,0.8174999999999999,-0.1361442197505897,0.9,-0.0738077610121593,1.03,0.06384366233698907,1.115,0.15814256565813706,0.13,0.5750000000000001,0.12654481605351836,0.12350367460780456,0.08706077777777778,0.08722472652165272,0.06750000000000012,0.06832222524694725,0.031142742534627038,0.08697168903893156,0.10655015404823293,0.29756039804874385,0.25152892753297523,0.7024396019512561,0.38922182411583517,0.42360994058730794,0.08339556275751316,0.26048588453038163,0.5320622823189972,0.3531958573404712,0.03662109375,0.146484375,0.2197265625,0.07425106386175172,0.3135002926910474,0.11403936083630514,0.4814930741874247,0.12280591680088576,0.5185069258125754,0.3110963414989426,0.9286145473039831,0.2726955529763579,0.3930504131555031,0.417727566449851,0.6568018940004617,0.9249837220450017,0.7574578189488385,1.6736111748861946,1.8506547022906015,1.648197902243595,1.8707181659553331,1.4996230464268938,1.8164520818184267,1.7609878105613013,1.6236225474260566,1.867745376205977,1.9760631872260008,S3
341,0.9726342281879201,-6.70604511518551e-17,0.10807322512754784,0.9724999999999999,-0.01033645584710663,0.5750000000000001,0.004881458211062006,0.05183131629609023,131.0,0.4395973154362416,58.661842295635445,0.8365,-0.12931721334464266,0.91,-0.06925276762598032,1.03,0.05988668757562832,1.115,0.15156981636526418,0.12,0.5750000000000001,0.1208258197184439,0.11999025111119485,0.08273489932885902,0.08336209123190906,0.06249999999999989,0.062019529768289616,0.026634359766504793,0.1016759516238085,0.08223213838045378,0.31391897523319207,0.17972124726426023,0.686081024766808,0.2885877454112188,0.45755379306677363,0.0968326127003038,0.27301425547717306,0.5224069158192548,0.3767595463259459,0.03662109375,0.146484375,0.23193359375,0.062342310910960735,0.3586352902288206,0.08444692040657364,0.4857960086240078,0.08938513853883683,0.5142039913759923,0.2361743698563712,0.9447534767749162,0.3064807328747914,0.39595066138387053,0.414889882647135,0.6651352218778834,0.8941092844629331,0.7304631063769087,1.6967848036023514,1.869704797855574,1.6775079263531425,1.6974487897568136,1.5435458186253972,1.9054187877005766,1.7147984280919268,1.8754584881047018,1.256616537811358,1.6607312068216507,S2
342,0.9913527397260274,-1.1520464947308988e-16,0.10171621238467307,0.98,-0.013679633716724204,0.55,0.005124539841423977,0.053540254332465294,136.0,0.4657534246575342,59.70407784743992,0.8785000000000001,-0.11416596015005315,0.92,-0.06827300368288358,1.05,0.06205273762937191,1.1365,0.14407710365622942,0.13,0.55,0.1135549357435463,0.11353489882093952,0.07926205667104523,0.0795145956278817,0.06499999999999995,0.06003756266468979,0.01461108478788245,0.06740597287200281,0.05922932567630368,0.27324530503546246,0.15753313861788337,0.7267546949645376,0.2313735490820695,0.37598010295454043,0.06523138062249634,0.24156899938953263,0.546243747943456,0.319166279344497,0.03662109375,0.146484375,0.23193359375,0.03600289019378376,0.24285217772900186,0.06793819497641541,0.4582670588998634,0.0803120308624457,0.5417329411001367,0.18425311603264488,0.8459279916949982,0.21740888166655678,0.37724878478299,0.43290707019399616,0.61298212757065,0.9296143448656028,0.6382966722576746,1.7063826518551308,1.7155055735040565,1.7485872973628462,1.5950491749820008,1.913314670805862,1.6632811444549236,1.8870696490323797,1.815289966638249,1.449095262358921,2.093234863812172,S2
343,0.9947594501718214,1.9381212938473523e-16,0.09582640845267044,0.98,-0.01494320563203766,0.515,0.005086557556585455,0.052205163838154676,138.0,0.4742268041237113,59.82012539184954,0.885,-0.10989533249898122,0.9262500000000001,-0.06830393419657893,1.05,0.055258079131949606,1.135,0.14001810900791684,0.12374999999999992,0.515,0.10659248726152981,0.10658960133091314,0.07522384005857277,0.07522428059040902,0.05999999999999994,0.059610728564541304,0.0229718800824843,0.09240519565880688,0.0777235489743194,0.3126457096450304,0.17087589306684803,0.6873542903549695,0.27157132212365176,0.4548537981534547,0.08838186679321942,0.2720447261941289,0.5231617935801636,0.37490541320600484,0.03662109375,0.146484375,0.20751953125,0.05463530058610377,0.31960262903008696,0.0828775406517731,0.4848125588347482,0.08807005371535735,0.515187441165252,0.2255828949532342,0.9410411048417607,0.27733065266348966,0.3952885412809653,0.4155391548496268,0.663224481109349,0.8868894077521705,0.34770459160092637,1.9471735731020852,1.7647307968401358,1.7994223419736244,1.85238409104449,1.890095369948917,1.7960238680145126,1.8478489358790986,1.8362112317988888,1.7227665977411037,1.817077277212345,S2
344,0.9885665529010246,-5.308609069965339e-16,0.09385390045642765,0.975,-0.012348358063128506,0.515,0.005063805218180418,0.05256743270252883,141.0,0.4812286689419795,59.43830721003138,0.88,-0.10852225490691907,0.925,-0.06155964025471858,1.04,0.054411204953718706,1.1159999999999999,0.12721433532971782,0.11499999999999999,0.515,0.1039931740614394,0.10368463485881932,0.07297347668580888,0.07255282149135524,0.05500000000000005,0.05748581666525143,0.007007929827857761,0.03316141120104624,0.044149243299163546,0.2089135090135656,0.16717860958897476,0.7910864909864344,0.21833578271599607,0.264084283316561,0.03262343272387412,0.1897220297961517,0.5828224139206126,0.23434797334071536,0.03662109375,0.146484375,0.2685546875,0.019435815997053185,0.14079158530132646,0.05654017300935058,0.40957274921745884,0.08150654303164048,0.5904272507825412,0.15748253203804424,0.6936887629671882,0.1317223945123021,0.34328664373244366,0.46400269131974436,0.5269088502865578,0.8405367759558705,0.4192369547518976,1.928173997517783,1.924782602629438,1.8807069552445512,1.6716151573859919,1.8218575003853346,1.9997347990690935,1.7863686205931786,1.906169820405799,1.5851452198650557,1.8607523407150064,S3
